,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,month,year,day
1276,2017-07-01,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,276,Saturday,2017-07,2017,2017-07-01
1277,2017-07-02,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,276,Sunday,2017-07,2017,2017-07-02
1278,2017-07-03,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,276,Monday,2017-07,2017,2017-07-03
1279,2017-07-04,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,276,Tuesday,2017-07,2017,2017-07-04
1280,2017-07-05,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,276,Wednesday,2017-07,2017,2017-07-05
1281,2017-07-06,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,276,Thursday,2017-07,2017,2017-07-06
1282,2017-07-07,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,276,Friday,2017-07,2017,2017-07-07
1283,2017-07-08,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,276,Saturday,2017-07,2017,2017-07-08
1284,2017-07-09,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,276,Sunday,2017-07,2017,2017-07-09
1285,2017-07-10,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,276,Monday,2017-07,2017,2017-07-10
1286,2017-07-11,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,276,Tuesday,2017-07,2017,2017-07-11
1287,2017-07-12,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,276,Wednesday,2017-07,2017,2017-07-12
1288,2017-07-13,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,276,Thursday,2017-07,2017,2017-07-13
1289,2017-07-14,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,276,Friday,2017-07,2017,2017-07-14
1290,2017-07-15,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,276,Saturday,2017-07,2017,2017-07-15
1291,2017-07-16,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,276,Sunday,2017-07,2017,2017-07-16
1292,2017-07-17,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,276,Monday,2017-07,2017,2017-07-17
1293,2017-07-18,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,276,Tuesday,2017-07,2017,2017-07-18
1294,2017-07-19,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,276,Wednesday,2017-07,2017,2017-07-19
1295,2017-07-20,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,276,Thursday,2017-07,2017,2017-07-20
1296,2017-07-21,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,276,Friday,2017-07,2017,2017-07-21
1297,2017-07-22,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,276,Saturday,2017-07,2017,2017-07-22
1298,2017-07-23,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,276,Sunday,2017-07,2017,2017-07-23
1299,2017-07-24,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,276,Monday,2017-07,2017,2017-07-24
1300,2017-07-25,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,276,Tuesday,2017-07,2017,2017-07-25
1301,2017-07-26,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,276,Wednesday,2017-07,2017,2017-07-26
1302,2017-07-27,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,276,Thursday,2017-07,2017,2017-07-27
1303,2017-07-28,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,276,Friday,2017-07,2017,2017-07-28
1304,2017-07-29,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,276,Saturday,2017-07,2017,2017-07-29
1305,2017-07-30,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,276,Sunday,2017-07,2017,2017-07-30
1306,2017-07-31,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,276,Monday,2017-07,2017,2017-07-31
1307,2017-08-01,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,276,Tuesday,2017-08,2017,2017-08-01
1308,2017-08-02,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,276,Wednesday,2017-08,2017,2017-08-02
1309,2017-08-03,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,276,Thursday,2017-08,2017,2017-08-03
1310,2017-08-04,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,276,Friday,2017-08,2017,2017-08-04
1311,2017-08-05,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,276,Saturday,2017-08,2017,2017-08-05
1312,2017-08-06,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,276,Sunday,2017-08,2017,2017-08-06
1313,2017-08-07,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,276,Monday,2017-08,2017,2017-08-07
1314,2017-08-08,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,276,Tuesday,2017-08,2017,2017-08-08
1315,2017-08-09,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,276,Wednesday,2017-08,2017,2017-08-09
1316,2017-08-10,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,276,Thursday,2017-08,2017,2017-08-10
1317,2017-08-11,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,276,Friday,2017-08,2017,2017-08-11
1318,2017-08-12,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,276,Saturday,2017-08,2017,2017-08-12
1319,2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,276,Sunday,2017-08,2017,2017-08-13
1320,2017-08-14,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,276,Monday,2017-08,2017,2017-08-14
1321,2017-08-15,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,276,Tuesday,2017-08,2017,2017-08-15
1322,2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,276,Wednesday,2017-08,2017,2017-08-16
1323,2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,276,Thursday,2017-08,2017,2017-08-17
1324,2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,276,Friday,2017-08,2017,2017-08-18
1325,2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,276,Saturday,2017-08,2017,2017-08-19
1326,2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,276,Sunday,2017-08,2017,2017-08-20
1327,2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,276,Monday,2017-08,2017,2017-08-21
1328,2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,276,Tuesday,2017-08,2017,2017-08-22
1329,2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,276,Wednesday,2017-08,2017,2017-08-23
1330,2017-08-24,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,276,Thursday,2017-08,2017,2017-08-24
1331,2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,276,Friday,2017-08,2017,2017-08-25
1332,2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,276,Saturday,2017-08,2017,2017-08-26
1333,2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,276,Sunday,2017-08,2017,2017-08-27
1334,2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,276,Monday,2017-08,2017,2017-08-28
1335,2017-08-29,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,276,Tuesday,2017-08,2017,2017-08-29
1336,2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,276,Wednesday,2017-08,2017,2017-08-30
1337,2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,276,Thursday,2017-08,2017,2017-08-31
1338,2017-09-01,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,276,Friday,2017-09,2017,2017-09-01
1339,2017-09-02,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,276,Saturday,2017-09,2017,2017-09-02
1340,2017-09-03,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,276,Sunday,2017-09,2017,2017-09-03
1341,2017-09-04,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,276,Monday,2017-09,2017,2017-09-04
1342,2017-09-05,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,276,Tuesday,2017-09,2017,2017-09-05
1343,2017-09-06,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,276,Wednesday,2017-09,2017,2017-09-06
1344,2017-09-07,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,276,Thursday,2017-09,2017,2017-09-07
1345,2017-09-08,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,276,Friday,2017-09,2017,2017-09-08
1346,2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,276,Saturday,2017-09,2017,2017-09-09
1347,2017-09-10,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,276,Sunday,2017-09,2017,2017-09-10
1348,2017-09-11,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,276,Monday,2017-09,2017,2017-09-11
1349,2017-09-12,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,276,Tuesday,2017-09,2017,2017-09-12
1350,2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,276,Wednesday,2017-09,2017,2017-09-13
1351,2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,276,Thursday,2017-09,2017,2017-09-14
1352,2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,276,Friday,2017-09,2017,2017-09-15
1353,2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,276,Saturday,2017-09,2017,2017-09-16
1354,2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,276,Sunday,2017-09,2017,2017-09-17
1355,2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,276,Monday,2017-09,2017,2017-09-18
1356,2017-09-19,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,276,Tuesday,2017-09,2017,2017-09-19
1357,2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,276,Wednesday,2017-09,2017,2017-09-20
1358,2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,276,Thursday,2017-09,2017,2017-09-21
1359,2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,276,Friday,2017-09,2017,2017-09-22
1360,2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,276,Saturday,2017-09,2017,2017-09-23
1361,2017-09-24,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,276,Sunday,2017-09,2017,2017-09-24
1362,2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,276,Monday,2017-09,2017,2017-09-25
1363,2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,276,Tuesday,2017-09,2017,2017-09-26
1364,2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,276,Wednesday,2017-09,2017,2017-09-27
1365,2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,276,Thursday,2017-09,2017,2017-09-28
1366,2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,276,Friday,2017-09,2017,2017-09-29
1367,2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,276,Saturday,2017-09,2017,2017-09-30
1368,2017-10-01,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,276,Sunday,2017-10,2017,2017-10-01
1369,2017-10-02,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,276,Monday,2017-10,2017,2017-10-02
1370,2017-10-03,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,276,Tuesday,2017-10,2017,2017-10-03
1371,2017-10-04,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,276,Wednesday,2017-10,2017,2017-10-04
1372,2017-10-05,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,276,Thursday,2017-10,2017,2017-10-05
1373,2017-10-06,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,276,Friday,2017-10,2017,2017-10-06
1374,2017-10-07,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,276,Saturday,2017-10,2017,2017-10-07
1375,2017-10-08,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,276,Sunday,2017-10,2017,2017-10-08
1376,2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,276,Monday,2017-10,2017,2017-10-09
1377,2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,276,Tuesday,2017-10,2017,2017-10-10
1378,2017-10-11,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,276,Wednesday,2017-10,2017,2017-10-11
1379,2017-10-12,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,276,Thursday,2017-10,2017,2017-10-12
1380,2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,276,Friday,2017-10,2017,2017-10-13
1381,2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,276,Saturday,2017-10,2017,2017-10-14
1382,2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,276,Sunday,2017-10,2017,2017-10-15
1383,2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,276,Monday,2017-10,2017,2017-10-16
1384,2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,276,Tuesday,2017-10,2017,2017-10-17
1385,2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,276,Wednesday,2017-10,2017,2017-10-18
1386,2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,276,Thursday,2017-10,2017,2017-10-19
1387,2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,276,Friday,2017-10,2017,2017-10-20
1388,2017-10-21,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,276,Saturday,2017-10,2017,2017-10-21
1389,2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,276,Sunday,2017-10,2017,2017-10-22
1390,2017-10-23,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,276,Monday,2017-10,2017,2017-10-23
1391,2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,276,Tuesday,2017-10,2017,2017-10-24
1392,2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,276,Wednesday,2017-10,2017,2017-10-25
1393,2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,276,Thursday,2017-10,2017,2017-10-26
1394,2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,276,Friday,2017-10,2017,2017-10-27
1395,2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,276,Saturday,2017-10,2017,2017-10-28
1396,2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,276,Sunday,2017-10,2017,2017-10-29
1397,2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,276,Monday,2017-10,2017,2017-10-30
1398,2017-10-31,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,276,Tuesday,2017-10,2017,2017-10-31
1399,2017-11-01,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,276,Wednesday,2017-11,2017,2017-11-01
1400,2017-11-02,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,276,Thursday,2017-11,2017,2017-11-02
1401,2017-11-03,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,276,Friday,2017-11,2017,2017-11-03
1402,2017-11-04,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,276,Saturday,2017-11,2017,2017-11-04
1403,2017-11-05,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,276,Sunday,2017-11,2017,2017-11-05
1404,2017-11-06,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,276,Monday,2017-11,2017,2017-11-06
1405,2017-11-07,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,276,Tuesday,2017-11,2017,2017-11-07
1406,2017-11-08,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,276,Wednesday,2017-11,2017,2017-11-08
1407,2017-11-09,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,276,Thursday,2017-11,2017,2017-11-09
1408,2017-11-10,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,276,Friday,2017-11,2017,2017-11-10
1409,2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,276,Saturday,2017-11,2017,2017-11-11
1410,2017-11-12,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,276,Sunday,2017-11,2017,2017-11-12
1411,2017-11-13,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,276,Monday,2017-11,2017,2017-11-13
1412,2017-11-14,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,276,Tuesday,2017-11,2017,2017-11-14
1413,2017-11-15,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,276,Wednesday,2017-11,2017,2017-11-15
1414,2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,276,Thursday,2017-11,2017,2017-11-16
1415,2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,276,Friday,2017-11,2017,2017-11-17
1416,2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,276,Saturday,2017-11,2017,2017-11-18
1417,2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,276,Sunday,2017-11,2017,2017-11-19
1418,2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,276,Monday,2017-11,2017,2017-11-20
1419,2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,276,Tuesday,2017-11,2017,2017-11-21
1420,2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,276,Wednesday,2017-11,2017,2017-11-22
1421,2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,276,Thursday,2017-11,2017,2017-11-23
1422,2017-11-24,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,276,Friday,2017-11,2017,2017-11-24
1423,2017-11-25,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,276,Saturday,2017-11,2017,2017-11-25
1424,2017-11-26,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,276,Sunday,2017-11,2017,2017-11-26
1425,2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,276,Monday,2017-11,2017,2017-11-27
1426,2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,276,Tuesday,2017-11,2017,2017-11-28
1427,2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,276,Wednesday,2017-11,2017,2017-11-29
1428,2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,276,Thursday,2017-11,2017,2017-11-30
1429,2017-12-01,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,276,Friday,2017-12,2017,2017-12-01
1430,2017-12-02,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,276,Saturday,2017-12,2017,2017-12-02
1431,2017-12-03,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,276,Sunday,2017-12,2017,2017-12-03
1432,2017-12-04,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,276,Monday,2017-12,2017,2017-12-04
1433,2017-12-05,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,276,Tuesday,2017-12,2017,2017-12-05
1434,2017-12-06,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,276,Wednesday,2017-12,2017,2017-12-06
1435,2017-12-07,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,276,Thursday,2017-12,2017,2017-12-07
1436,2017-12-08,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,276,Friday,2017-12,2017,2017-12-08
1437,2017-12-09,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,276,Saturday,2017-12,2017,2017-12-09
1438,2017-12-10,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,276,Sunday,2017-12,2017,2017-12-10
1439,2017-12-11,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,276,Monday,2017-12,2017,2017-12-11
1440,2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,276,Tuesday,2017-12,2017,2017-12-12
1441,2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,276,Wednesday,2017-12,2017,2017-12-13
1442,2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,276,Thursday,2017-12,2017,2017-12-14
1443,2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,276,Friday,2017-12,2017,2017-12-15
1444,2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,276,Saturday,2017-12,2017,2017-12-16
1445,2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,276,Sunday,2017-12,2017,2017-12-17
1446,2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,276,Monday,2017-12,2017,2017-12-18
1447,2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,276,Tuesday,2017-12,2017,2017-12-19
1448,2017-12-20,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,276,Wednesday,2017-12,2017,2017-12-20
1449,2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,276,Thursday,2017-12,2017,2017-12-21
1450,2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,276,Friday,2017-12,2017,2017-12-22
1451,2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,276,Saturday,2017-12,2017,2017-12-23
1452,2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,276,Sunday,2017-12,2017,2017-12-24
1453,2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,276,Monday,2017-12,2017,2017-12-25
1454,2017-12-26,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,276,Tuesday,2017-12,2017,2017-12-26
1455,2017-12-27,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,276,Wednesday,2017-12,2017,2017-12-27
1456,2017-12-28,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,276,Thursday,2017-12,2017,2017-12-28
1457,2017-12-29,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,276,Friday,2017-12,2017,2017-12-29
1458,2017-12-30,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,276,Saturday,2017-12,2017,2017-12-30
1459,2017-12-31,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,276,Sunday,2017-12,2017,2017-12-31
1460,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Monday,2018-01,2018,2018-01-01
1461,2018-01-02,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,276,Tuesday,2018-01,2018,2018-01-02
1462,2018-01-03,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,276,Wednesday,2018-01,2018,2018-01-03
1463,2018-01-04,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,276,Thursday,2018-01,2018,2018-01-04
1464,2018-01-05,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,276,Friday,2018-01,2018,2018-01-05
1465,2018-01-06,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,276,Saturday,2018-01,2018,2018-01-06
1466,2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Sunday,2018-01,2018,2018-01-07
1467,2018-01-08,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,276,Monday,2018-01,2018,2018-01-08
1468,2018-01-09,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,276,Tuesday,2018-01,2018,2018-01-09
1469,2018-01-10,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,276,Wednesday,2018-01,2018,2018-01-10
1470,2018-01-11,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,276,Thursday,2018-01,2018,2018-01-11
1471,2018-01-12,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,276,Friday,2018-01,2018,2018-01-12
1472,2018-01-13,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,276,Saturday,2018-01,2018,2018-01-13
1473,2018-01-14,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,276,Sunday,2018-01,2018,2018-01-14
1474,2018-01-15,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,276,Monday,2018-01,2018,2018-01-15
1475,2018-01-16,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,276,Tuesday,2018-01,2018,2018-01-16
1476,2018-01-17,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,276,Wednesday,2018-01,2018,2018-01-17
1477,2018-01-18,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,276,Thursday,2018-01,2018,2018-01-18
